,customer_id,customer_visit_score,customer_product_search_score,customer_ctr_score,customer_stay_score,customer_frequency_score,customer_product_variation_score,customer_order_score,customer_affinity_score,customer_category,customer_active_segment_A,customer_active_segment_AA,customer_active_segment_B,customer_active_segment_C,customer_active_segment_D,X1_A,X1_AA,X1_BA,X1_E,X1_F
10076,csid_10077,26.48179524260739,4.3110593832949915,0.07498022203643215,0.04555109980331567,0.6857879218338625,3.624602954084279,2.6053501361902405,12.347518807891399,0,0,0,1,0,0,1,0,0,0,0
10077,csid_10078,28.451293137306177,4.807871020368516,-0.12139748142977085,0.06210904479953299,0.052836720865203385,4.143634024849794,6.1334106370695265,78.68538776367524,0,0,0,0,1,0,0,1,0,0,0
10078,csid_10079,6.496942738348178,2.1151287478790324,1.2854094758527832,3.738858160205505,8.08990044564885,8.929871214394806,2.347224018840944,0.4506668932098101,1,0,0,0,0,1,0,0,1,0,0
10079,csid_10080,19.713161467553178,4.568551689603933,0.049534230169867265,-0.0006729089748849684,0.1577947340048594,4.955692584866588,3.939927998457197,24.485102838054942,0,0,0,0,1,0,0,0,1,0,0
10080,csid_10081,36.29369790997212,4.435370201517044,-0.06125497152868059,0.1912726402977583,1.1060755264387354,5.9459219843086135,2.7675053933612364,3.75608030050982,0,1,0,0,0,0,0,0,1,0,0
10081,csid_10082,14.413538182239227,3.254343699857313,0.09103804502564974,0.05036202088914425,4.755659797638533,9.73233758928553,1.5129414015199822,0.2077929589476895,0,0,0,0,1,0,0,0,0,0,1
10082,csid_10083,22.892520023881424,3.3822708723634305,0.20838360360292132,0.3600000803626834,0.21563289268672767,4.517627711624611,2.868177800172401,17.786660737689434,0,0,0,0,1,0,1,0,0,0,0
10083,csid_10084,15.345690576254034,3.9925894691339816,0.21453150185813635,0.12660967129423148,0.5403493706128785,3.5648041123933365,3.789885907300402,15.070221812566114,0,0,0,0,1,0,0,0,1,0,0
10084,csid_10085,21.020919787528978,6.653788729939263,-0.05756996168794898,-0.034409701882774715,0.3043137664359841,4.39148277289625,4.8835587874266135,40.71361291391296,0,0,0,1,0,0,0,1,0,0,0
10085,csid_10086,12.736609268069994,5.800278581464307,-0.02759210995736661,0.03762894470909491,1.0816943387511233,5.859987353428125,2.752183225986476,5.509905837157471,0,0,0,0,1,0,0,0,0,0,1
10086,csid_10087,8.911653316431895,5.126436308114222,0.1656560216189724,0.2626444305325977,0.14849787153697336,3.701512004402262,5.684809058263713,75.45517138733321,0,0,0,0,0,1,0,1,0,0,0
10087,csid_10088,16.45364859358284,3.77758038809435,0.14292488007568302,0.12319441404860253,0.5539432781843205,5.065439352973686,3.950569012661261,8.079759656981611,0,0,0,1,0,0,0,0,1,0,0
10088,csid_10089,7.909098143394997,5.808460684377604,0.2345128775602889,0.31448665237423473,0.2972793447671676,4.337917549156927,2.3860472400488653,14.666082517482351,0,0,0,0,1,0,1,0,0,0,0
10089,csid_10090,16.582492867166053,3.5639085928255163,-0.024446792616269853,0.05009176948553939,0.6916149996872162,4.72141919288527,2.9377251183022635,7.474260738114586,0,0,0,1,0,0,0,0,0,0,1
10090,csid_10091,15.19199546872382,5.588930566551674,0.04551745174823135,-0.09745199902755768,0.4883712812958912,4.573636367358235,3.2926741570626827,22.579584169745782,0,0,0,1,0,0,0,0,1,0,0
10091,csid_10092,6.289622386195574,3.1741294210676134,1.396018619872478,5.615835935178978,40.27914989496429,13.174195731769895,1.605834580068494,0.2293449727802938,1,0,0,0,0,1,0,0,1,0,0
10092,csid_10093,39.61481725513893,5.643137069673319,-0.056189978775091236,0.10262411868797093,0.4967031294981928,4.025420193358523,3.595685628380757,13.001593546548328,0,0,1,0,0,0,1,0,0,0,0
10093,csid_10094,21.79341469938913,6.0315273060447145,0.22311201419612825,0.06357604305452845,0.457410758086876,3.800840100485277,2.629847554881777,16.8400435003147,0,0,0,1,0,0,1,0,0,0,0
10094,csid_10095,22.548629661129798,7.8132429709020945,0.10337667269777187,-0.04349423266576579,0.15224622753829148,4.9740592633708784,3.5901974923792723,36.76863588157955,0,0,0,1,0,0,0,1,0,0,0
10095,csid_10096,12.707352148270704,5.0229736492200425,0.10980521262037367,0.04957025885095947,0.4495921952609615,3.7324203454052696,3.51981955373,14.267595784050556,0,0,0,1,0,0,1,0,0,0,0
10096,csid_10097,3.6601811862978413,0.9044427439574491,2.2975564966656714,6.375994763752213,13.444212245244465,12.40656218978316,1.794371516668226,-0.2276935714165665,1,0,0,0,0,1,0,0,1,0,0
10097,csid_10098,23.131611229350725,8.22232338050651,0.0278927233437528,-0.054507140797680216,0.5056399887926046,4.5384498519535255,2.5755278463891327,7.343439970654088,0,0,0,1,0,0,0,0,0,0,1
10098,csid_10099,37.75480781916188,6.944771082271775,-0.09165995419074342,-0.016643574187415067,0.4942367533998761,4.591242630397498,2.7493315476465763,14.878000112808287,0,1,0,0,0,0,1,0,0,0,0
10099,csid_10100,20.633565084054766,5.629354701782165,0.1749666172603534,0.1281519103995744,0.2660571460166657,4.82032903681071,5.299605058658089,24.12089973001075,0,0,0,1,0,0,1,0,0,0,0
10100,csid_10101,28.16865860795897,6.500156032206341,0.05075572541536786,-0.006847354242806258,3.720482738971816,10.625294819558764,2.423379451949472,1.1982655989479545,0,0,0,0,1,0,0,0,0,0,1
10101,csid_10102,18.653818772660998,3.9736017235122376,0.09968700301028216,0.13750397705401646,0.246441529882906,3.5776653371751963,3.71285003028435,31.123745580351237,1,0,0,0,1,0,0,1,0,0,0
10102,csid_10103,14.764821485301573,5.035826470030685,0.18915673656021376,0.20692989247985655,0.32704367581697896,4.9419763412948585,3.0789010159323364,11.855321998258285,0,0,0,0,1,0,1,0,0,0,0
10103,csid_10104,9.5118648452237,3.679598632093708,0.13169680381612994,0.1139750059877578,0.2038702355882284,4.488875426723247,4.760585224921999,27.008653239232608,0,0,0,0,1,0,1,0,0,0,0
10104,csid_10105,19.669396172986506,8.32619571930403,0.1246899042109141,0.050167983660608144,0.7686506520854819,5.130796408812733,2.8014771641117,5.925858114628559,0,0,0,0,1,0,0,0,0,0,1
10105,csid_10106,19.724766160223442,2.2917632985024867,0.10463012658288368,0.11601411116783215,0.2193860243406728,3.4846946699770487,3.9322512476081504,21.99979113134437,0,0,0,0,1,0,1,0,0,0,0
10106,csid_10107,13.185200805990254,4.224819765865567,0.11544363967441915,0.07746027597704429,0.3505800915212461,3.91899446790136,3.2133844709443213,28.101478864928122,0,0,0,0,1,0,1,0,0,0,0
10107,csid_10108,23.962526825224856,3.702553241907793,0.017776710029294346,-0.007338340922491616,1.058806007385708,6.664159816876894,3.246983324027126,9.693223917032917,0,0,0,0,1,0,0,0,1,0,0
10108,csid_10109,29.50008940634717,4.627730389562837,-0.00780093063665082,-0.046444508955330206,0.4463226174527283,4.322818652508444,3.4367781840757874,13.523767520055392,0,0,0,0,1,0,0,0,1,0,0
10109,csid_10110,11.570352544370756,4.458683361862375,0.17990243432825212,0.4992324805600391,0.29406278850744305,3.696709568609153,2.4793456569573253,17.382801165730204,0,0,0,0,1,0,0,0,1,0,0
10110,csid_10111,10.422122154270696,7.504502819853187,0.11604564470935518,-0.036465975327921694,1.0008573440984767,6.729769900823626,2.8218842406161317,6.312057998809383,0,0,0,1,0,0,0,0,0,0,1
10111,csid_10112,16.24320044910727,3.8066412038091073,0.2657838147065394,0.4481819277798748,0.7465821291127175,4.169906984810134,2.1575961408677333,19.821432514143336,0,0,0,1,0,0,1,0,0,0,0
10112,csid_10113,16.65619095657454,5.786382420550053,0.14695805245226135,0.0696489612151737,0.2096369447370391,3.950093168784564,3.2787909141676947,34.29085214264114,0,0,0,0,1,0,0,1,0,0,0
10113,csid_10114,34.59853909327688,4.320157871074033,-0.08086458164262253,-0.01803650575195476,0.36809917679558224,4.250045848670629,3.1203391866441264,28.236318523702256,0,0,1,0,0,0,0,0,1,0,0
10114,csid_10115,10.20175634392758,6.280082643314056,0.17901178322754988,0.110998329844725,0.4426223213171281,4.7569704784625095,4.080497162456078,29.197830082826343,0,0,0,1,0,0,0,0,1,0,0
10115,csid_10116,28.12062694514688,8.943734525450378,0.04270003938557654,-0.059804570102099365,0.8188889424604233,5.218108206589494,2.7966689826243787,12.873011503006813,0,0,0,1,0,0,1,0,0,0,0
10116,csid_10117,29.855084221145106,5.6775748210232715,-0.0022593768190758987,-0.0057481779791688755,0.4549610307928065,4.85793134088569,2.8810976148536347,17.522265443118915,0,0,0,0,1,0,0,0,1,0,0
10117,csid_10118,29.0420877700214,8.637899782881954,-0.043800313673138254,-0.08762182697668798,0.9020892888885996,5.282554848200165,2.8204013833936488,5.693227696407743,0,0,0,0,1,0,0,0,0,0,1
10118,csid_10119,19.761790795148887,4.7733661396412685,0.08024933362895857,0.1017664540534188,0.35746610732072104,4.574778449555102,3.3132898569115663,10.692803798560124,0,0,0,1,0,0,1,0,0,0,0
10119,csid_10120,14.225452079015813,5.64510618503906,0.2664512324336135,0.030662572523236963,0.2378145068167105,3.921954966968596,4.499282891736289,55.584332759351476,0,0,0,0,1,0,0,1,0,0,0
10120,csid_10121,13.267817780154937,7.10712387347275,-0.010353879361080306,-0.07757862799083556,0.15438102560909606,3.867912357217846,3.670919383022541,71.68205472493028,0,0,0,1,0,0,0,1,0,0,0
10121,csid_10122,12.171237383872,4.261146142424426,-0.041685434888648655,-0.007045566470497252,1.2616635939828695,5.214412549862559,2.236147891865691,6.2630779880081455,0,0,0,0,1,0,0,0,0,0,1
10122,csid_10123,10.910098931905415,9.138837219210552,0.03533735558963305,-0.08606732869807132,31.027054175607947,14.62283166716767,0.9905066858635572,-0.30924816163977425,0,0,0,0,1,0,0,0,0,0,1
10123,csid_10124,29.301118373793397,5.281590987033806,0.031578718796608334,-0.02613010721088396,1.4405341761262909,4.9319412672404965,2.2725114494435332,6.2522218291742995,0,0,0,0,1,0,0,0,1,0,0
10124,csid_10125,3.557670198659817,2.67447725276127,1.8123363742419067,4.06814493472113,22.38374040425201,10.640326483232123,1.6672708719631049,0.06325055487968811,1,0,0,0,1,0,0,0,1,0,0
10125,csid_10126,6.174765125076281,4.05310847838452,0.4274095988016649,1.0028995711818591,0.5138371878319503,3.9664243189043766,3.6526689621413855,15.808468053083795,0,0,0,0,1,0,1,0,0,0,0
10126,csid_10127,10.141255893654252,6.322147207606879,0.08268997371653299,-0.001615130244093707,0.6285572701677887,4.68036357658397,3.0991423356543635,7.374181877732602,0,0,0,1,0,0,0,0,1,0,0
10127,csid_10128,15.331084334374786,7.88283607097048,0.1797941816666009,0.011154125003701871,0.6591864216300862,4.071574521421705,3.2630672595177637,21.60326033749755,0,0,0,1,0,0,0,0,1,0,0
10128,csid_10129,19.97946736189616,8.996202860520114,0.09283315867171624,-0.022953388092516114,0.6580094555286474,4.986705127084079,3.693488733199685,15.800625056335864,0,0,0,1,0,0,0,0,1,0,0
10129,csid_10130,5.42999619607327,4.838378393997088,1.2628563792288532,4.503119851272458,18.630945225789493,9.091260714498624,1.6837532743083448,-0.20262626288438595,1,0,0,0,0,1,0,0,1,0,0
10130,csid_10131,12.805939795575402,2.4249998428893624,0.13796277349001435,0.4071412891606008,0.1842827901715869,4.694066369602121,4.252132438951361,37.86054206552175,0,0,0,1,0,0,0,1,0,0,0
10131,csid_10132,23.539549842471214,5.711041731675763,-0.09451805391133916,-0.047985000516067015,0.3367360557434311,3.9271104627269637,4.180381012811437,27.67476991377786,0,0,0,0,1,0,1,0,0,0,0
10132,csid_10133,24.323327270763635,7.601466798815378,0.05745985068267505,-0.01686528698514192,0.2220890253389264,3.7648507002814733,2.7074754099810767,18.007547184187235,0,0,0,1,0,0,0,0,1,0,0
10133,csid_10134,26.54222544927316,7.150181088484636,-0.3230605908156885,0.024411484630406075,18.71849188425261,16.37147313883521,1.1565092185942043,-0.3145071288785181,0,0,0,1,0,0,0,0,0,0,1
10134,csid_10135,6.309268056185172,2.7984367184123604,1.178549019376074,4.2304652351470855,4.816423665919663,11.10068654872382,1.4771744771990167,0.6734180717208476,1,0,0,0,0,1,0,0,1,0,0
10135,csid_10136,33.71817677762734,4.7404193135469255,0.01207327785626566,0.014518978856334446,0.2546484332669613,4.2295280997121765,5.140922308045212,63.64781805874858,0,1,0,0,0,0,0,1,0,0,0
10136,csid_10137,20.79699897699629,3.5999651442926144,0.1671136630242567,0.10254312871966538,0.6404564058520649,5.538925508827158,2.9573878468688535,7.534432043087397,0,0,0,0,1,0,0,0,0,0,1
10137,csid_10138,23.20400811182998,7.644757820923968,0.10730490057269496,0.019106798851373837,0.3615820601053093,3.5880861758756737,3.356575915035585,50.98631956186686,0,0,0,1,0,0,0,1,0,0,0
10138,csid_10139,25.40424576719242,7.461195036078534,0.06166238582595032,0.03225249152994435,0.66348962313882,4.861996849406538,3.8362900572726937,14.941358093060169,0,0,0,1,0,0,1,0,0,0,0
10139,csid_10140,9.33222188260495,6.557655332408682,0.04768624093543895,0.06507659019800031,0.6723999284059271,4.420751601147519,3.2199132049011867,11.966489800672553,0,0,0,0,0,1,0,0,1,0,0
10140,csid_10141,22.3711876261235,4.499439895943294,0.05248257279797415,-0.0847238902124516,2.194014436086905,9.09405617227508,2.016741362162036,1.7289902118704972,0,0,0,1,0,0,0,0,1,0,0
10141,csid_10142,12.466565300477097,8.514115247947473,0.10671668577291384,0.0271792367261615,0.2191353377266016,4.335685454033204,5.334710732994637,48.092459424621474,1,0,0,1,0,0,0,1,0,0,0
10142,csid_10143,27.06683595542533,5.037313033300854,0.04507292132488586,-0.01573752657938687,1.14318558917134,8.176416193028897,1.978435538478229,2.767263594637308,0,0,0,1,0,0,0,0,0,0,1
10143,csid_10144,18.028735649085426,1.8922847658123017,0.051838042107042986,0.09705356375746693,0.4576453492362781,3.968179537413111,3.1623374104610966,42.99337540594122,0,0,0,0,1,0,0,1,0,0,0
10144,csid_10145,15.411973889600253,4.195687875662833,-0.434113956973396,0.2892801813390851,23.973837676573662,18.266781135964607,1.0218085748013066,-0.4073617741554975,0,0,0,0,1,0,0,0,1,0,0
10145,csid_10146,19.290151980446048,6.485787549746558,-0.029981253320270386,-0.019490146616828283,1.5718150833600828,6.613140605181143,2.743780627746488,5.321426424884967,0,0,0,0,1,0,0,0,0,0,1
10146,csid_10147,6.074089163346641,2.5601436792043493,1.5222155216998543,2.392089327753357,19.998261035537425,10.1392240687474,1.7093719438820183,-0.033739906714302687,1,0,0,0,1,0,0,0,1,0,0
10147,csid_10148,22.754494490179052,2.878307289470169,0.1461091154647672,0.4294956635891897,0.1436136952430743,4.1728702994041145,4.622217337431083,43.447356889926816,0,0,0,1,0,0,0,1,0,0,0
10148,csid_10149,28.02453324691904,5.425802174715295,0.07468718872736654,0.06179867111776536,1.0898989277333488,6.030748469180264,3.2739203216358908,11.535844175019507,0,0,0,0,1,0,1,0,0,0,0
10149,csid_10150,13.092061307877405,4.763795871876169,0.1974810053162143,0.10289313463484318,0.6826454595651167,5.3051957816582265,3.371788140545233,18.80216123764911,0,0,0,0,1,0,0,0,1,0,0
10150,csid_10151,26.501602481786932,4.651435137648148,0.0642820741745564,0.07732019518936929,0.4813702397715938,4.884549768298934,2.9049345635339034,9.57979880874754,0,0,0,1,0,0,0,0,1,0,0
10151,csid_10152,20.55857911112823,4.190743890288793,0.27695849501148045,0.4046582499336329,1.3210855084844306,6.8959550811675285,2.28711550980249,6.71575628320805,0,0,0,0,1,0,0,0,0,0,1
10152,csid_10153,8.315384788791345,2.8411196861618544,0.23704971690846185,0.2147257122674791,0.31240539903840164,4.044561609188634,5.216456543854326,23.537941181924467,0,0,0,0,1,0,0,0,1,0,0
10153,csid_10154,26.88595081171267,5.129260543217763,0.05000527219115405,0.0564044271635341,0.4644218263676525,4.926197828957829,2.8808765768513918,24.237931442482594,0,0,0,1,0,0,0,0,1,0,0
10154,csid_10155,26.11878068584344,5.311844037358736,0.10227304285247804,-0.009927585277628015,0.1540428796976094,4.681082776239388,4.137359103385529,70.81605614072329,0,0,0,1,0,0,0,1,0,0,0
10155,csid_10156,27.47535565598443,4.4914951987847225,0.11421330662722205,0.00402364512154087,0.11225840036522826,3.9040271147835095,5.2088219003283385,76.25487840889521,0,0,0,0,1,0,0,1,0,0,0
10156,csid_10157,21.40073809251843,5.144095198272371,-0.02694587678795933,-0.010645522931285815,0.1002130263183664,3.7376189520077534,4.775860072114716,46.15209896421287,0,0,0,1,0,0,0,1,0,0,0
10157,csid_10158,7.988259442647129,6.5841289124012174,0.3321043856986729,0.07735087409118305,0.3110672973106059,4.06433119106936,3.6114403790152516,13.479438911998018,0,0,0,0,0,1,1,0,0,0,0
10158,csid_10159,18.47252911986413,5.300936931732459,-0.03907366628010922,0.13122892788557908,2.651457529629388,6.3652373025326,2.7437736702161173,1.90826997847514,0,0,0,1,0,0,0,0,1,0,0
10159,csid_10160,28.92280027826166,6.457290745803472,0.13746870517812884,0.061050658029685616,0.3316455481868161,4.3543416091377445,4.309581577777168,32.412977845001826,0,0,0,0,1,0,0,1,0,0,0
10160,csid_10161,12.125311273992233,5.218814218107303,0.2153574580209971,0.2803151719982718,0.3880950794954863,4.473429773112438,4.832402111666923,35.013512953228734,0,0,0,0,1,0,0,1,0,0,0
10161,csid_10162,21.407527163108664,6.815189821881731,-0.026764795731839992,-0.04894014277840214,0.508941846487397,5.040416510266887,3.257987660112884,22.065629908670783,0,0,0,1,0,0,1,0,0,0,0
10162,csid_10163,23.6868800626062,3.6360641533443165,0.08862291216811334,-0.025212069869591867,0.31265670545959984,4.529556318505491,4.961865777495404,57.91319959038618,0,0,0,0,1,0,0,1,0,0,0
10163,csid_10164,25.970761311035005,6.464179750851442,0.08031144188305367,-0.006642157144103284,0.9413144279350985,5.736462545698368,2.786060324779944,13.660395682656784,0,0,0,1,0,0,0,0,1,0,0
10164,csid_10165,20.84129273127932,4.945028352069377,0.12826921040272427,0.11472282405445965,4.077082296735636,11.385301127055511,1.873281396757561,0.3714610563838481,0,0,0,0,1,0,0,0,0,0,1
10165,csid_10166,15.583562819099427,3.75103595144836,0.3575653000156113,0.1739216432903627,8.345970364682183,9.632368820300776,1.4034203071454092,0.2848115263410029,0,0,0,1,0,0,0,0,0,0,1
10166,csid_10167,2.223139849103249,7.400692955315738,1.090274037146519,3.330603170136873,34.735478315326894,13.422082030487786,1.4632487659308133,-0.2329738896425804,1,0,0,0,0,1,0,0,1,0,0
10168,csid_10169,22.369333004820348,4.44083636903718,0.11320304422461012,0.015612015338913003,16.554355507466973,18.743835720199684,1.7628937737747843,-0.35066932728742584,0,0,0,1,0,0,0,0,1,0,0
10169,csid_10170,15.025180759838722,3.09160539089803,0.10660621037018778,0.0472699900804339,0.8349608659666113,3.9721512904068095,3.561953227888689,14.351588799635474,0,0,0,0,1,0,1,0,0,0,0
10170,csid_10171,11.446713797857212,5.552053737300823,0.029249212844119767,-0.02190065093650024,1.2348465885300026,7.861710477999664,1.765431243760561,3.982572351510362,0,0,0,1,0,0,0,0,1,0,0
10171,csid_10172,36.496276487238006,3.584911037297985,-0.0820355028703726,-0.09265810499561497,0.0948121230913602,3.339246388352784,6.2269994810035785,80.37382761339163,0,1,0,0,0,0,0,1,0,0,0
10172,csid_10173,17.506460460453127,2.5325292454532637,0.5766016618317045,0.9175386419157148,3.4067806273037284,12.435926615105007,1.767843247340205,0.7040230177637703,1,0,0,1,0,0,0,0,0,0,1
10173,csid_10174,24.270998448502713,6.091257442603553,0.039125500450718116,0.025948282559953986,0.3526848178606494,4.264029585466367,4.993580284166072,48.08639233636754,0,0,0,0,1,0,0,1,0,0,0
10174,csid_10175,13.722436062055097,7.074963015963372,0.02428423747197837,-0.012104309463311069,0.3874793363441237,3.4158207728722165,3.4043148882315872,20.467514552874203,0,0,0,0,1,0,1,0,0,0,0
10175,csid_10176,12.273099538527095,4.416356725529743,0.2037766447394873,0.189063174729506,0.5408298217618417,4.9338762009336286,3.880965553545306,19.536368167876613,0,0,0,1,0,0,0,0,1,0,0
10176,csid_10177,14.677894065490994,3.4415523596577904,0.19866524069112287,0.4117121130732487,0.4888205367073563,4.91384525903969,3.4103274915853463,13.167370637915651,0,0,0,0,1,0,0,0,1,0,0
10177,csid_10178,16.38575452785969,8.728279268777126,0.08224185553763573,-0.07736374996532745,0.5026922150621644,4.222364059574031,2.9850339662990053,26.63770803360695,0,0,0,0,1,0,1,0,0,0,0
10178,csid_10179,13.020603562305155,7.787112675876997,0.04287519075623581,-0.0970791398481694,0.3805119551219017,4.399925972010967,3.222462448861754,14.9583931680303,0,0,0,1,0,0,0,0,1,0,0
10179,csid_10180,19.77370866320409,6.15372807041654,0.1200839611983276,0.033820695725200044,0.3288568447652051,4.334693508709552,3.7379358199281834,41.281526991660016,0,0,0,1,0,0,0,1,0,0,0
10180,csid_10181,14.441668875090695,5.5042911145972955,0.056555648584758735,-0.015715817280581527,0.09389510095493256,4.011321017493623,4.928742126235077,68.96017727172115,0,0,0,0,1,0,0,1,0,0,0
10181,csid_10182,14.778301076773205,7.307466438350191,0.1418422304846674,0.05586446886211519,0.3935626149220096,3.429811918276024,4.532890597491921,29.034285129180194,0,0,0,1,0,0,0,0,1,0,0
10182,csid_10183,26.469528979225593,4.576157750862718,0.0354670322758432,-0.03268466134321124,0.29516006815138074,3.741337383411559,4.610234425154888,41.194086508914495,0,0,0,0,1,0,0,1,0,0,0
10183,csid_10184,21.670691108872568,4.873882726753242,-0.03925755337929485,-0.08252054087914408,0.8073382749462824,5.6199423556146595,2.0492917089489384,4.023967860845627,0,0,0,1,0,0,0,0,1,0,0
10184,csid_10185,21.61404610031745,5.177329754808712,0.2320655149705677,0.2425136319239693,0.5222090402681736,5.0989683917546325,3.6420116237559976,24.39567510179794,0,0,0,0,1,0,0,0,1,0,0
10185,csid_10186,18.830230667658586,8.790018654017175,-0.052677335855886194,-0.12190366913058705,0.19388441866466807,3.6502653766546462,4.0180985359026975,35.3690364103974,0,0,0,1,0,0,0,1,0,0,0
10186,csid_10187,26.118321093705905,5.753193753624671,0.0898381566937293,0.03308497012084582,0.3310508147256952,4.46959560053366,3.3999399565830606,11.739182994257984,0,0,0,0,1,0,0,0,1,0,0
10187,csid_10188,22.59144655544013,4.925724589416302,0.12693885464791446,-0.012277365530439422,0.5572952622211953,5.352114085557017,3.9935993778907837,6.266451698436202,0,0,0,1,0,0,0,0,0,0,1
10188,csid_10189,19.45616959768955,4.199088748671969,0.308270455508815,0.31362518950498386,0.3928009958331779,3.1184929716528247,4.221651271448794,40.13578025474776,0,0,0,0,1,0,0,1,0,0,0
10189,csid_10190,27.784070352644047,4.965723017214566,0.11140555452421898,0.02341985089450535,0.5995576574481151,5.746083693991507,2.9052080095328576,5.937003319583707,0,0,0,1,0,0,0,0,1,0,0
10190,csid_10191,14.819457376474329,5.744763850533887,0.04421215990086626,0.02061748586214457,1.5299728625249744,6.982932934525016,2.0897419380853584,2.511178072540524,0,0,0,0,1,0,0,0,1,0,0
10191,csid_10192,4.934362753129487,0.7643308896271659,1.3270148240984323,5.474903630266106,13.26529465069231,13.176434140535633,1.53484760876809,0.03120500064248173,1,0,0,0,0,1,0,0,1,0,0
10192,csid_10193,9.571471814033648,1.5247669672818631,0.5459524688524834,1.2472876108729325,3.6110885530675407,7.895500635295018,2.0316249867005345,2.0994129032482958,1,0,0,0,0,1,0,0,0,0,1
10193,csid_10194,10.074293332488953,3.968711743475134,0.15137973880780842,0.3470771182955492,1.6113204644603691,8.20712985307382,2.5744772419623727,3.652159434603659,0,0,0,0,1,0,0,0,0,0,1
10194,csid_10195,22.030540958384034,5.352462306089898,0.04734502403899458,0.0315521583012435,0.2583410391263303,4.864380958685329,2.9377008127759705,14.823261387371907,0,0,0,0,1,0,0,0,1,0,0
10195,csid_10196,16.834367658278342,8.140944712937923,0.01804495857985916,-0.13471551928424452,1.3495180907009885,6.9330092099347125,2.7257471608019515,8.885073101530171,0,0,0,0,1,0,0,0,1,0,0
10196,csid_10197,15.894481903154507,6.8783894509358605,0.0290792261944146,-0.09523990810981084,0.5211127201703049,4.077009232983989,3.686061011863786,24.54596242877293,0,0,0,0,1,0,1,0,0,0,0
10197,csid_10198,14.720194918289756,5.9689570794065325,0.09082345654769697,-0.0006043306530717222,0.2580169958452231,4.244315453965127,3.0345993079377287,18.859222219991732,0,0,0,1,0,0,0,0,1,0,0
10198,csid_10199,24.60591405524941,7.701264111006081,-0.057539054088952386,-0.011271161938123485,0.3873481653173169,4.0788394272465185,3.1426332052609043,14.923655344607944,0,0,0,1,0,0,0,0,1,0,0
10199,csid_10200,18.41466259478037,5.042141877764274,-0.03152495406495286,-0.0035210536341220297,0.3980668551160279,3.626200739949629,4.593942882880353,29.697451188040137,0,0,0,0,1,0,0,0,1,0,0
10200,csid_10201,23.36344106913261,7.582075368136118,-0.07437542501535756,0.0365686431458672,0.2828139528339309,3.950008579235869,3.7712724828631456,32.31843718026824,0,0,0,1,0,0,0,1,0,0,0
10201,csid_10202,11.771789559182,2.9549442057462163,0.2465285801959296,0.2385034922916567,0.347442494633412,4.778981019329427,4.912593901868455,37.43468063300051,0,0,0,0,1,0,0,1,0,0,0
10202,csid_10203,27.737991503692065,6.463792385028702,-0.0042989401124210215,-0.1330478062447413,0.2897102818437353,3.7481475254439784,3.85429225866615,41.933939725295225,0,0,0,1,0,0,0,1,0,0,0
10203,csid_10204,21.80427856102079,5.771623335826327,0.0822636925180128,0.016072575269038183,0.2586891704905389,4.536421656336168,4.587520495014506,37.539661189045674,0,0,0,0,1,0,0,1,0,0,0
10204,csid_10205,22.429621013710204,2.9762982705383285,0.08550537596166292,-0.09371036018355908,0.5825944318348439,5.528874888987877,3.3639048558214384,10.265338875898527,0,0,0,1,0,0,0,0,1,0,0
10205,csid_10206,30.172142082905324,4.682651131513981,-0.06814896839749146,0.04042027906155196,0.5766565492692262,4.6296044702393555,2.8176360143227672,15.365466255259486,0,0,1,0,0,0,1,0,0,0,0
10206,csid_10207,25.899497273019644,6.364606069708494,0.08025379493079958,0.007841979386465386,0.4347458102912011,4.182379004390622,3.4353266921256815,23.25666521934949,0,0,0,0,1,0,1,0,0,0,0
10207,csid_10208,26.583664324391755,6.616186413503299,-0.008378526963022562,-0.03610561969988045,0.3032322471345237,5.6508956163239805,2.1926134673818525,16.42856353409381,0,0,0,0,1,0,1,0,0,0,0
10208,csid_10209,18.039615464301654,3.755776277109159,0.26946071332308424,0.37536099983784205,0.2255966340128644,4.270946403676193,3.85563152874642,21.514682567387872,0,0,0,1,0,0,0,0,1,0,0
10209,csid_10210,26.516924176155328,5.477031981611752,0.12251689268233865,0.20152210883732008,0.40959413339781603,5.328255198302116,2.2495907675132725,13.585792773546945,0,0,0,1,0,0,1,0,0,0,0
10211,csid_10212,26.86203444394305,9.556747420337851,0.023073813342134687,-0.14753737650944196,0.14895981374613448,4.000514754510328,3.5502937936745864,32.88164119161949,0,0,0,1,0,0,0,1,0,0,0
10212,csid_10213,13.426706502097561,9.115863600926199,0.047116814462877625,-0.04473425022009653,5.739828758123555,11.956522989346249,2.346894484025285,0.3011772085396671,0,0,0,0,1,0,0,0,0,0,1
10213,csid_10214,30.996291150609594,3.6402493482926808,0.09811033399293356,0.06221647490048126,1.6125354805157033,5.604849054903525,2.2127865463535583,2.025469548614066,0,0,1,0,0,0,0,0,0,0,1
10214,csid_10215,14.987201212430213,8.447263453926293,0.03207592740745123,-0.06058035711596815,0.349257941725119,4.880429169839909,2.8657209306450886,15.83693578171869,0,0,0,0,1,0,1,0,0,0,0
10215,csid_10216,27.958467935378923,4.267768984904185,-0.01682739222733343,0.07872158418337366,0.7000764178373794,5.20930575624538,3.550354663985516,13.074562590746075,0,0,0,1,0,0,1,0,0,0,0
10216,csid_10217,20.047869500218248,6.410164304248571,0.12209725340707102,0.07146689175982368,0.09466527122449447,4.207123564904536,4.231195382816551,72.08942908645572,0,0,0,0,1,0,0,1,0,0,0
